client_id,target
1515915625488844980,0
1515915625488846524,0
1515915625488846632,0
1515915625488847856,0
1515915625488848149,0
1515915625488848188,0
1515915625488849442,0
1515915625488849478,0
1515915625488850059,0
1515915625488850419,1
1515915625488851406,0
1515915625488852726,0
1515915625488853580,0
1515915625488854085,0
1515915625488855027,0
1515915625488855246,0
1515915625488857815,0
1515915625488861606,0
1515915625488862070,0
1515915625488862500,0
1515915625488865370,0
1515915625488865791,0
1515915625488867642,0
1515915625488868291,0
1515915625488868871,0
1515915625488869731,0
1515915625488871956,0
1515915625488873313,0
1515915625488873428,0
1515915625488873494,0
1515915625488875795,0
1515915625488876839,0
1515915625488876964,0
1515915625488877222,0
1515915625488877781,0
1515915625488880693,0
1515915625488881552,0
1515915625488881723,0
1515915625488882963,0
1515915625488884619,0
1515915625488884682,0
1515915625488885264,1
1515915625488885775,0
1515915625488888879,0
1515915625488889800,0
1515915625488890606,0
1515915625488891050,0
1515915625488891664,0
1515915625488892273,0
1515915625488892529,0
1515915625488894582,0
1515915625488895772,0
1515915625488896259,0
1515915625488896487,0
1515915625488896585,0
1515915625488897391,0
1515915625488897626,0
1515915625488898104,0
1515915625488898112,0
1515915625488899516,0
1515915625488900679,0
1515915625488902089,0
1515915625488902446,0
1515915625488902603,0
1515915625488903433,0
1515915625488903510,0
1515915625488904157,0
1515915625488906872,0
1515915625488906899,0
1515915625488907060,0
1515915625488908175,0
1515915625488908630,0
1515915625488909049,0
1515915625488909284,0
1515915625488909630,0
1515915625488909737,0
1515915625488910787,0
1515915625488911944,0
1515915625488912255,0
1515915625488912466,0
1515915625488912706,0
1515915625488913139,0
1515915625488913283,0
1515915625488913319,0
1515915625488913350,0
1515915625488913440,0
1515915625488914068,0
1515915625488915179,0
1515915625488915579,0
1515915625488916018,0
1515915625488916405,0
1515915625488916477,0
1515915625488916868,0
1515915625488916979,0
1515915625488918424,0
1515915625488919636,0
1515915625488921139,0
1515915625488921643,0
1515915625488921773,0
1515915625488925133,0
1515915625488925172,0
1515915625488925817,0
1515915625488926815,0
1515915625488927921,0
1515915625488929315,0
1515915625488929894,1
1515915625488929908,0
1515915625488930092,0
1515915625488930405,0
1515915625488931096,0
1515915625488932890,0
1515915625488932942,0
1515915625488934128,0
1515915625488934314,0
1515915625488934418,0
1515915625488934580,0
1515915625488934611,0
1515915625488934921,0
1515915625488935138,0
1515915625488935542,0
1515915625488935877,0
1515915625488936573,0
1515915625488937191,0
1515915625488937262,0
1515915625488937363,0
1515915625488937366,0
1515915625488937373,0
1515915625488937914,0
1515915625488939909,0
1515915625488940934,0
1515915625488941074,0
1515915625488942139,0
1515915625488942249,0
1515915625488942497,0
1515915625488942552,0
1515915625488942787,0
1515915625488943276,0
1515915625488943510,0
1515915625488945011,0
1515915625488947268,0
1515915625488947645,0
1515915625488947749,0
1515915625488949124,0
1515915625488949168,0
1515915625488949712,0
1515915625488950308,0
1515915625488951367,0
1515915625488951444,0
1515915625488952012,0
1515915625488952193,0
1515915625488952946,0
1515915625488954695,0
1515915625488954757,0
1515915625488955619,0
1515915625488955931,0
1515915625488956617,0
1515915625488956746,0
1515915625488957569,0
1515915625488958035,0
1515915625488958040,0
1515915625488958921,0
1515915625488959925,1
1515915625488961975,0
1515915625488962209,0
1515915625488962361,0
1515915625488962459,0
1515915625488962465,0
1515915625488962763,0
1515915625488963386,0
1515915625488963506,0
1515915625488963813,0
1515915625488963825,0
1515915625488963926,0
1515915625488964258,0
1515915625488964400,0
1515915625488964571,0
1515915625488965148,0
1515915625488965293,0
1515915625488965391,0
1515915625488965981,0
1515915625488966428,0
1515915625488966794,0
1515915625488967270,0
1515915625488967535,0
1515915625488967587,0
1515915625488967637,0
1515915625488968196,0
1515915625488968985,0
1515915625488969155,0
1515915625488969271,0
1515915625488969352,0
1515915625488969356,0
1515915625488969641,0
1515915625488969644,0
1515915625488970096,0
1515915625488970436,0
1515915625488970678,0
1515915625488970953,0
1515915625488971038,0
1515915625488971057,0
1515915625488971270,0
1515915625488971272,0
1515915625488971436,0
1515915625488971784,0
1515915625488972038,0
1515915625488972647,0
1515915625488972677,0
1515915625488973445,0
1515915625488974284,0
1515915625488975944,0
1515915625488976323,0
1515915625488977101,0
1515915625488977295,0
1515915625488978506,0
1515915625488978600,0
1515915625488978780,0
1515915625488979784,0
1515915625488980531,0
1515915625488980572,0
1515915625488980950,0
1515915625488981312,0
1515915625488981548,0
1515915625488981780,0
1515915625488981960,0
1515915625488983728,0
1515915625488984135,0
1515915625488984207,0
1515915625488987722,0
1515915625488988050,0
1515915625488988216,0
1515915625488988545,0
1515915625488988780,0
1515915625488989028,0
1515915625488989197,0
1515915625488989692,0
1515915625488989956,0
1515915625488990358,0
1515915625488990468,0
1515915625488990471,0
1515915625488990670,0
1515915625488991085,0
1515915625488991117,0
1515915625488991221,0
1515915625488991243,0
1515915625488992003,0
1515915625488992178,1
1515915625488992627,0
1515915625488992994,0
1515915625488993096,0
1515915625488993169,0
1515915625488993477,0
1515915625488994008,0
1515915625488995729,0
1515915625488995914,0
1515915625488996022,0
1515915625488997666,0
1515915625488997839,0
1515915625488997858,0
1515915625488998293,0
1515915625488998751,0
1515915625488998833,0
1515915625488999598,0
1515915625488999687,0
1515915625488999747,0
1515915625488999974,0
1515915625489000195,0
1515915625489000222,0
1515915625489000329,0
1515915625489000606,0
1515915625489000643,0
1515915625489000658,0
1515915625489000789,0
1515915625489001135,0
1515915625489001609,0
1515915625489001966,0
1515915625489002116,0
1515915625489002361,0
1515915625489002554,0
1515915625489002995,0
1515915625489003455,0
1515915625489003574,0
1515915625489004112,0
1515915625489004244,0
1515915625489004443,0
1515915625489005046,0
1515915625489005146,0
1515915625489006011,0
1515915625489006476,0
1515915625489006553,0
1515915625489006824,0
1515915625489006865,0
1515915625489006923,0
1515915625489007325,0
1515915625489007328,0
1515915625489007360,0
1515915625489007484,0
1515915625489007728,0
1515915625489007779,0
1515915625489007831,0
1515915625489008296,0
1515915625489008688,0
1515915625489009288,0
1515915625489009418,0
1515915625489009438,0
1515915625489009449,0
1515915625489009460,0
1515915625489009870,0
1515915625489009876,0
1515915625489010091,0
1515915625489010157,0
1515915625489010714,0
1515915625489010958,0
1515915625489011213,0
1515915625489011349,0
1515915625489011702,0
1515915625489011760,0
1515915625489011864,0
1515915625489011960,0
1515915625489012000,0
1515915625489012391,0
1515915625489012575,0
1515915625489012590,0
1515915625489013390,0
1515915625489013825,0
1515915625489013933,0
1515915625489014108,0
1515915625489014351,0
1515915625489014793,0
1515915625489014930,0
1515915625489014938,0
1515915625489015515,0
1515915625489016048,0
1515915625489016095,0
1515915625489016330,0
1515915625489016365,0
1515915625489016553,0
1515915625489017038,0
1515915625489017079,0
1515915625489017086,0
1515915625489017333,0
1515915625489017644,0
1515915625489017748,0
1515915625489017988,0
1515915625489018054,0
1515915625489018288,0
1515915625489018389,0
1515915625489018390,0
1515915625489018456,0
1515915625489018863,0
1515915625489018881,0
1515915625489018890,0
1515915625489018937,0
1515915625489019219,0
1515915625489019237,1
1515915625489019830,0
1515915625489019843,0
1515915625489020033,0
1515915625489020130,0
1515915625489020635,0
1515915625489020873,0
1515915625489020912,0
1515915625489021143,0
1515915625489021270,0
1515915625489021418,0
1515915625489021649,0
1515915625489021993,0
1515915625489022230,0
1515915625489022233,0
1515915625489022683,0
1515915625489022952,0
1515915625489023128,0
1515915625489023154,0
1515915625489023286,0
1515915625489023641,0
1515915625489023972,0
1515915625489024272,0
1515915625489024765,0
1515915625489025164,0
1515915625489025219,0
1515915625489025284,0
1515915625489025498,0
1515915625489025607,0
1515915625489025630,0
1515915625489025739,0
1515915625489025799,0
1515915625489025927,0
1515915625489025972,0
1515915625489026001,0
1515915625489026063,0
1515915625489026086,0
1515915625489026256,0
1515915625489026424,0
1515915625489026594,0
1515915625489026742,0
1515915625489026956,0
1515915625489027031,0
1515915625489027409,0
1515915625489027771,0
1515915625489027844,0
1515915625489027867,0
1515915625489028092,0
1515915625489028318,0
1515915625489029290,0
1515915625489029334,0
1515915625489029594,0
1515915625489029843,0
1515915625489030248,0
1515915625489031310,0
1515915625489031362,0
1515915625489031547,0
1515915625489031951,0
1515915625489032048,0
1515915625489032352,0
1515915625489032962,0
1515915625489033577,0
1515915625489033684,0
1515915625489034092,0
1515915625489034391,0
1515915625489034778,1
1515915625489034891,0
1515915625489035007,0
1515915625489035341,0
1515915625489035351,0
1515915625489036103,0
1515915625489036106,0
1515915625489036116,1
1515915625489036474,0
1515915625489036861,0
1515915625489036983,0
1515915625489037076,0
1515915625489037261,0
1515915625489037374,0
1515915625489037495,0
1515915625489037551,0
1515915625489038584,0
1515915625489039070,0
1515915625489039149,0
1515915625489039477,0
1515915625489039876,0
1515915625489040561,0
1515915625489041833,0
1515915625489042569,0
1515915625489043850,0
1515915625489044161,0
1515915625489044168,0
1515915625489044422,0
1515915625489044961,0
1515915625489045357,0
1515915625489045457,0
1515915625489045712,0
1515915625489045932,0
1515915625489046390,0
1515915625489046465,0
1515915625489046771,0
1515915625489046820,0
1515915625489046841,0
1515915625489047401,0
1515915625489047410,0
1515915625489047670,0
1515915625489047788,0
1515915625489047888,0
1515915625489048189,0
1515915625489048744,1
1515915625489048786,0
1515915625489048892,0
1515915625489048939,0
1515915625489049178,0
1515915625489049258,0
1515915625489049283,0
1515915625489049438,0
1515915625489049670,0
1515915625489049675,0
1515915625489050147,0
1515915625489050199,0
1515915625489050885,0
1515915625489050992,0
1515915625489051496,0
1515915625489051721,0
1515915625489051750,0
1515915625489052030,0
1515915625489052083,0
1515915625489052365,0
1515915625489052553,0
1515915625489054600,0
1515915625489054663,0
1515915625489054837,0
1515915625489054881,0
1515915625489055952,0
1515915625489056738,0
1515915625489057045,0
1515915625489057160,0
1515915625489057218,0
1515915625489057292,0
1515915625489058337,0
1515915625489058339,0
1515915625489058587,0
1515915625489058642,0
1515915625489058715,0
1515915625489058902,0
1515915625489058975,0
1515915625489059772,0
1515915625489060114,0
1515915625489060417,0
1515915625489060434,0
1515915625489060799,0
1515915625489060815,0
1515915625489060835,0
1515915625489061036,0
1515915625489061367,0
1515915625489061733,0
1515915625489062172,0
1515915625489062357,0
1515915625489062609,0
1515915625489063023,0
1515915625489063180,0
1515915625489063328,0
1515915625489063411,0
1515915625489063934,0
1515915625489064204,0
1515915625489065575,0
1515915625489065772,0
1515915625489065837,0
1515915625489065949,0
1515915625489066239,0
1515915625489066395,0
1515915625489066545,0
1515915625489066550,0
1515915625489066743,0
1515915625489066781,0
1515915625489066833,0
1515915625489067709,0
1515915625489067768,0
1515915625489067882,0
1515915625489068339,0
1515915625489068719,0
1515915625489069110,0
1515915625489069332,0
1515915625489069418,0
1515915625489069625,0
1515915625489069641,0
1515915625489069658,0
1515915625489069908,0
1515915625489070395,0
1515915625489071272,0
1515915625489071295,0
1515915625489071316,0
1515915625489071441,0
1515915625489071904,0
1515915625489072098,0
1515915625489072556,0
1515915625489072730,0
1515915625489072828,0
1515915625489072869,0
1515915625489072977,0
1515915625489073193,0
1515915625489073229,0
1515915625489073694,0
1515915625489073728,0
1515915625489074074,0
1515915625489074131,0
1515915625489074216,0
1515915625489074374,0
1515915625489074833,0
1515915625489074846,0
1515915625489075123,0
1515915625489075209,0
1515915625489075830,0
1515915625489076012,0
1515915625489076159,0
1515915625489076859,0
1515915625489077039,0
1515915625489077046,0
1515915625489077129,0
1515915625489077508,0
1515915625489077913,0
1515915625489078043,0
1515915625489078637,0
1515915625489078921,0
1515915625489078926,0
1515915625489079106,0
1515915625489079219,0
1515915625489079424,0
1515915625489079639,0
1515915625489079819,0
1515915625489080030,0
1515915625489080102,0
1515915625489080577,0
1515915625489081160,0
1515915625489081763,0
1515915625489082205,0
1515915625489082348,0
1515915625489082869,0
1515915625489083042,0
1515915625489083168,0
1515915625489083349,0
1515915625489083464,0
1515915625489083722,0
1515915625489084264,0
1515915625489084878,0
1515915625489085249,0
1515915625489085349,0
1515915625489085622,0
1515915625489086091,0
1515915625489087096,0
1515915625489087266,0
1515915625489087290,0
1515915625489087664,0
1515915625489087695,0
1515915625489087696,0
1515915625489088015,0
1515915625489088028,1
1515915625489088771,0
1515915625489089422,0
1515915625489089462,0
1515915625489089494,0
1515915625489089796,0
1515915625489090295,0
1515915625489090325,0
1515915625489090450,0
1515915625489090666,0
1515915625489090677,0
1515915625489090936,0
1515915625489091083,0
1515915625489091486,0
1515915625489091676,0
1515915625489092093,0
1515915625489092244,0
1515915625489093636,0
1515915625489093973,0
1515915625489094032,0
1515915625489094201,0
1515915625489094209,0
1515915625489095260,0
1515915625489096548,0
1515915625489096840,0
1515915625489096870,0
1515915625489097056,0
1515915625489097722,0
1515915625489099089,0
1515915625489100716,0
1515915625489100965,0
1515915625489101013,0
1515915625489101276,0
1515915625489101471,0
1515915625489101697,0
1515915625489101763,0
1515915625489101859,0
1515915625489101946,0
1515915625489102223,0
1515915625489102547,0
1515915625489103034,0
1515915625489103359,0
1515915625489103458,0
1515915625489103683,0
1515915625489104417,0
1515915625489104944,0
1515915625489105135,0
1515915625489105241,0
1515915625489105309,0
1515915625489105333,0
1515915625489105412,0
1515915625489105556,0
1515915625489105757,0
1515915625489106522,0
1515915625489107413,0
1515915625489107480,0
1515915625489107534,0
1515915625489107731,0
1515915625489108080,0
1515915625489108151,0
1515915625489108186,0
1515915625489108266,0
1515915625489108285,0
1515915625489108368,0
1515915625489108611,0
1515915625489109188,0
1515915625489109255,0
1515915625489109315,0
1515915625489109318,0
1515915625489110166,0
1515915625489110335,0
1515915625489110343,0
1515915625489110590,0
1515915625489110845,0
1515915625489111115,0
1515915625489111755,0
1515915625489112194,0
1515915625489112401,0
1515915625489112629,0
1515915625489112651,0
1515915625489112921,0
1515915625489112963,0
1515915625489113213,0
1515915625489113451,0
1515915625489113554,0
1515915625489114465,0
1515915625489114650,0
1515915625489114817,0
1515915625489114894,0
1515915625489115045,0
1515915625489115418,0
1515915625489115689,0
1515915625489115717,0
1515915625489115994,0
1515915625489116206,0
1515915625489116309,0
1515915625489116319,0
1515915625489116340,0
1515915625489116488,0
1515915625489116562,0
1515915625489117032,0
1515915625489117163,0
1515915625489117691,0
1515915625489117843,0
1515915625489118156,0
1515915625489118180,0
1515915625489118398,0
1515915625489118465,0
1515915625489118477,0
1515915625489118482,0
1515915625489118543,0
1515915625489118683,0
1515915625489118809,0
1515915625489118872,0
1515915625489118946,0
1515915625489119184,0
1515915625489119239,0
1515915625489119394,0
1515915625489119560,0
1515915625489119635,0
1515915625489119643,0
1515915625489119804,0
1515915625489119923,0
1515915625489120383,0
1515915625489120521,0
1515915625489120529,0
1515915625489121160,0
1515915625489121275,0
1515915625489121530,0
1515915625489121934,0
1515915625489122268,0
1515915625489122406,0
1515915625489122700,0
1515915625489122973,0
1515915625489123352,0
1515915625489123843,0
1515915625489124168,0
1515915625489124826,0
1515915625489124892,0
1515915625489125112,0
1515915625489125176,0
1515915625489126402,0
1515915625489126904,0
1515915625489127050,0
1515915625489127345,0
1515915625489127394,0
1515915625489127506,0
1515915625489127660,0
1515915625489127838,0
1515915625489127847,0
1515915625489128162,0
1515915625489128658,0
1515915625489129344,0
1515915625489129445,0
1515915625489129653,0
1515915625489129812,0
1515915625489130297,0
1515915625489130497,0
1515915625489130709,1
1515915625489130836,0
1515915625489130838,0
1515915625489130939,0
1515915625489131003,0
1515915625489131813,0
1515915625489132120,0
1515915625489132665,0
1515915625489132734,0
1515915625489132807,1
1515915625489132977,0
1515915625489133382,0
1515915625489133405,0
1515915625489134134,0
1515915625489134609,0
1515915625489134996,0
1515915625489135285,0
1515915625489135992,0
1515915625489136657,0
1515915625489137114,0
1515915625489137228,0
1515915625489137520,1
1515915625489137870,0
1515915625489137936,0
1515915625489138579,0
1515915625489138849,0
1515915625489138869,0
1515915625489138950,0
1515915625489139088,0
1515915625489139312,1
1515915625489139735,0
1515915625489140087,0
1515915625489140374,0
1515915625489140703,0
1515915625489141312,0
1515915625489141672,0
1515915625489141991,0
1515915625489142126,0
1515915625489142164,0
1515915625489142266,0
1515915625489142354,0
1515915625489142494,0
1515915625489142825,0
1515915625489143933,0
1515915625489143982,0
1515915625489144204,0
1515915625489144349,0
1515915625489144555,0
1515915625489144570,1
1515915625489144633,0
1515915625489144699,0
1515915625489144723,0
1515915625489144794,0
1515915625489144843,0
1515915625489144846,0
1515915625489145021,0
1515915625489145514,0
1515915625489145570,0
1515915625489146302,0
1515915625489146393,0
1515915625489146418,0
1515915625489146762,0
1515915625489146825,0
1515915625489147039,0
1515915625489147218,0
1515915625489147272,0
1515915625489147383,0
1515915625489147488,0
1515915625489147491,0
1515915625489147493,0
1515915625489147570,0
1515915625489147638,0
1515915625489147660,0
1515915625489147858,0
1515915625489147982,0
1515915625489148135,0
1515915625489148487,0
1515915625489149162,0
1515915625489149410,0
1515915625489149534,0
1515915625489149568,0
1515915625489149709,0
1515915625489149930,0
1515915625489150080,0
1515915625489150214,0
1515915625489150482,0
1515915625489150556,0
1515915625489150563,0
1515915625489150907,0
1515915625489150938,0
1515915625489151002,0
1515915625489151096,0
1515915625489151255,0
1515915625489151555,0
1515915625489151607,0
1515915625489151631,0
1515915625489152328,0
1515915625489152339,0
1515915625489152370,0
1515915625489152630,0
1515915625489153678,0
1515915625489154065,0
1515915625489154597,0
1515915625489154760,0
1515915625489155014,0
1515915625489155231,0
1515915625489155509,0
1515915625489155701,0
1515915625489155816,0
1515915625489155840,0
1515915625489157489,0
1515915625489157659,1
1515915625489157960,0
1515915625489158420,0
1515915625489158492,0
1515915625489158683,0
1515915625489158776,0
1515915625489158802,0
1515915625489160058,0
1515915625489160213,0
1515915625489160426,0
1515915625489160438,0
1515915625489160476,1
1515915625489160503,0
1515915625489160817,0
1515915625489162341,0
1515915625489162419,0
1515915625489162544,0
1515915625489162982,0
1515915625489163157,0
1515915625489163164,0
1515915625489163413,0
1515915625489163746,0
1515915625489163925,0
1515915625489163943,0
1515915625489164296,0
1515915625489164337,0
1515915625489164421,0
1515915625489164553,0
1515915625489165229,0
1515915625489165354,0
1515915625489165784,0
1515915625489165884,0
1515915625489165917,0
1515915625489165938,0
1515915625489165994,0
1515915625489166079,0
1515915625489166093,0
1515915625489166430,0
1515915625489166630,0
1515915625489166639,0
1515915625489166931,0
1515915625489167095,0
1515915625489167534,0
1515915625489167951,0
1515915625489168041,0
1515915625489168074,0
1515915625489168241,1
1515915625489168278,0
1515915625489168531,0
1515915625489168695,0
1515915625489168807,0
1515915625489168922,0
1515915625489168963,0
1515915625489169419,0
1515915625489169746,0
1515915625489169767,0
1515915625489169795,0
1515915625489169928,0
1515915625489169983,0
1515915625489170200,0
1515915625489170849,0
1515915625489171071,0
1515915625489171463,0
1515915625489171666,0
1515915625489171904,0
1515915625489172303,0
1515915625489172934,0
1515915625489172974,0
1515915625489173128,0
1515915625489173144,0
1515915625489173351,0
1515915625489173850,0
1515915625489173986,0
1515915625489174054,0
1515915625489174115,0
1515915625489174360,0
1515915625489174461,0
1515915625489174638,0
1515915625489175356,0
1515915625489175576,0
1515915625489175636,0
1515915625489175652,0
1515915625489175836,1
1515915625489175939,0
1515915625489176022,0
1515915625489176692,0
1515915625489176798,0
1515915625489176952,0
1515915625489177152,0
1515915625489178319,0
1515915625489178576,0
1515915625489178583,0
1515915625489178818,0
1515915625489179169,0
1515915625489179322,0
1515915625489179500,0
1515915625489179704,0
1515915625489179774,0
1515915625489179882,0
1515915625489180012,0
1515915625489180073,0
1515915625489180946,0
1515915625489181034,0
1515915625489181123,0
1515915625489181244,0
1515915625489181879,0
1515915625489181935,0
1515915625489182107,0
1515915625489182118,0
1515915625489182504,0
1515915625489182945,0
1515915625489182985,0
1515915625489183282,0
1515915625489183474,0
1515915625489183635,0
1515915625489183664,0
1515915625489183778,0
1515915625489183814,0
1515915625489183866,0
1515915625489183908,1
1515915625489184033,0
1515915625489184128,0
1515915625489184383,0
1515915625489184435,0
1515915625489185292,0
1515915625489185306,0
1515915625489185547,1
1515915625489185646,0
1515915625489185685,0
1515915625489186495,0
1515915625489186518,0
1515915625489187053,0
1515915625489187457,0
1515915625489187839,0
1515915625489188436,0
1515915625489189357,0
1515915625489189551,0
1515915625489189953,0
1515915625489190377,0
1515915625489190670,0
1515915625489191896,0
1515915625489191980,0
1515915625489191998,0
1515915625489192615,0
1515915625489193295,0
1515915625489193335,0
1515915625489193541,0
1515915625489193583,0
1515915625489193678,0
1515915625489193737,0
1515915625489193805,0
1515915625489194301,0
1515915625489194669,0
1515915625489194817,0
1515915625489194962,0
1515915625489195032,0
1515915625489195045,0
1515915625489195351,0
1515915625489195406,0
1515915625489196121,0
1515915625489196677,0
1515915625489196732,0
1515915625489196871,0
1515915625489196974,0
1515915625489196984,0
1515915625489197025,0
1515915625489197285,0
1515915625489197313,0
1515915625489197386,0
1515915625489197538,0
1515915625489198114,0
1515915625489198253,0
1515915625489198346,0
1515915625489198473,0
1515915625489198477,0
1515915625489198630,0
1515915625489199037,0
1515915625489199309,0
1515915625489200543,0
1515915625489201573,0
1515915625489201587,0
1515915625489201804,0
1515915625489201960,0
1515915625489202010,0
1515915625489202027,0
1515915625489202056,0
1515915625489202360,0
1515915625489202921,0
1515915625489202988,0
1515915625489203151,0
1515915625489203570,0
1515915625489203590,0
1515915625489203633,0
1515915625489203736,0
1515915625489204159,0
1515915625489204183,0
1515915625489204422,0
1515915625489204460,0
1515915625489205121,0
1515915625489205129,0
1515915625489205540,0
1515915625489205575,0
1515915625489205920,0
1515915625489206111,0
1515915625489206278,0
1515915625489206311,0
1515915625489206789,0
1515915625489207176,0
1515915625489207744,0
1515915625489207798,0
1515915625489207834,0
1515915625489208146,0
1515915625489208483,0
1515915625489208901,0
1515915625489209006,0
1515915625489209708,0
1515915625489210417,0
1515915625489210642,0
1515915625489210964,0
1515915625489211168,0
1515915625489211241,0
1515915625489212173,0
1515915625489212636,0
1515915625489212707,0
1515915625489212714,0
1515915625489212970,0
1515915625489213870,0
1515915625489213992,0
1515915625489214077,0
1515915625489214132,0
1515915625489214755,0
1515915625489214914,0
1515915625489215189,0
1515915625489215763,0
1515915625489215803,0
1515915625489216493,0
1515915625489217066,0
1515915625489217247,0
1515915625489217272,0
1515915625489217478,0
1515915625489217588,0
1515915625489217673,0
1515915625489217744,0
1515915625489217957,0
1515915625489218166,0
1515915625489218218,0
1515915625489218589,0
1515915625489218630,0
1515915625489218700,0
1515915625489218961,0
1515915625489218983,0
1515915625489219951,0
1515915625489220096,0
1515915625489220198,0
1515915625489220291,0
1515915625489220456,0
1515915625489220802,0
1515915625489220948,0
1515915625489221071,0
1515915625489221161,0
1515915625489221338,0
1515915625489222001,0
1515915625489222053,0
1515915625489222096,0
1515915625489222239,0
1515915625489222287,0
1515915625489222502,0
1515915625489222539,0
1515915625489222896,0
1515915625489223626,0
1515915625489223763,0
1515915625489224085,0
1515915625489224941,0
1515915625489226747,0
1515915625489228526,0
1515915625489228575,0
1515915625489229341,0
1515915625489229345,0
1515915625489229421,0
1515915625489229488,0
1515915625489229540,0
1515915625489229714,0
1515915625489230977,0
1515915625489231182,0
1515915625489231660,0
1515915625489232538,0
1515915625489232671,0
1515915625489232804,0
1515915625489233352,0
1515915625489233463,0
1515915625489233897,0
1515915625489233944,0
1515915625489234299,0
1515915625489234797,0
1515915625489235203,0
1515915625489235786,0
1515915625489235945,0
1515915625489235975,0
1515915625489236332,0
1515915625489236533,0
1515915625489236805,0
1515915625489236920,0
1515915625489236973,0
1515915625489237333,0
1515915625489237534,0
1515915625489238014,0
1515915625489238289,0
1515915625489238426,0
1515915625489238641,0
1515915625489238653,0
1515915625489238673,0
1515915625489238709,0
1515915625489238897,0
1515915625489239570,0
1515915625489239670,0
1515915625489239683,0
1515915625489240053,0
1515915625489240152,0
1515915625489240705,0
1515915625489240778,0
1515915625489241129,0
1515915625489241409,0
1515915625489241632,0
1515915625489242003,0
1515915625489242081,0
1515915625489242332,0
1515915625489242518,0
1515915625489242685,0
1515915625489243000,0
1515915625489243590,0
1515915625489243783,0
1515915625489243811,0
1515915625489243939,0
1515915625489244761,0
1515915625489245001,0
1515915625489245107,0
1515915625489245486,0
1515915625489245511,0
1515915625489245553,0
1515915625489246152,0
1515915625489246187,0
1515915625489246898,0
1515915625489248053,0
1515915625489248990,0
1515915625489248997,0
1515915625489249278,0
1515915625489249345,0
1515915625489249369,0
1515915625489249525,0
1515915625489249570,0
1515915625489249661,0
1515915625489249735,0
1515915625489250305,0
1515915625489250497,0
1515915625489250601,0
1515915625489250804,0
1515915625489250861,0
1515915625489251294,0
1515915625489251759,0
1515915625489251953,0
1515915625489252898,0
1515915625489253052,0
1515915625489253568,0
1515915625489253780,0
1515915625489254182,0
1515915625489254589,0
1515915625489254610,0
1515915625489254614,0
1515915625489254914,0
1515915625489255100,1
1515915625489255150,0
1515915625489255163,0
1515915625489255353,0
1515915625489255809,0
1515915625489256062,0
1515915625489256263,0
1515915625489256279,0
1515915625489256408,0
1515915625489256826,0
1515915625489256910,0
1515915625489257165,0
1515915625489257275,0
1515915625489257290,0
1515915625489257453,0
1515915625489257527,0
1515915625489257537,0
1515915625489257708,0
1515915625489258095,0
1515915625489258131,0
1515915625489258270,0
1515915625489258593,0
1515915625489258639,0
1515915625489258811,0
1515915625489259037,0
1515915625489259094,0
1515915625489259394,0
1515915625489260309,0
1515915625489260356,0
1515915625489260513,0
1515915625489260658,0
1515915625489260979,0
1515915625489261058,0
1515915625489261194,0
1515915625489261245,0
1515915625489262030,0
1515915625489262328,0
1515915625489262453,0
1515915625489262702,0
1515915625489262767,0
1515915625489263024,0
1515915625489263186,0
1515915625489263799,0
1515915625489264054,0
1515915625489264261,0
1515915625489264433,0
1515915625489264534,0
1515915625489264595,0
1515915625489264848,0
1515915625489264894,0
1515915625489265193,0
1515915625489265657,0
1515915625489265735,0
1515915625489265760,0
1515915625489266157,0
1515915625489266338,0
1515915625489266422,0
1515915625489266778,0
1515915625489266986,0
1515915625489267077,0
1515915625489267296,0
1515915625489267794,0
1515915625489267801,0
1515915625489268084,0
1515915625489268684,0
1515915625489268730,0
1515915625489268762,0
1515915625489268969,0
1515915625489269115,1
1515915625489269385,0
1515915625489270609,0
1515915625489270825,0
1515915625489270828,0
1515915625489270847,0
1515915625489271041,0
1515915625489271290,0
1515915625489271438,0
1515915625489271510,0
1515915625489271754,0
1515915625489272015,0
1515915625489272151,0
1515915625489272265,0
1515915625489272383,0
1515915625489272531,0
1515915625489272792,0
1515915625489272841,0
1515915625489272953,0
1515915625489273198,0
1515915625489273397,0
1515915625489273528,0
1515915625489273778,0
1515915625489274029,0
1515915625489274784,0
1515915625489275225,0
1515915625489275426,0
1515915625489275540,0
1515915625489275711,0
1515915625489275951,0
1515915625489276001,0
1515915625489276128,0
1515915625489276271,0
1515915625489276310,0
1515915625489276395,0
1515915625489276446,0
1515915625489276464,0
1515915625489277014,0
1515915625489277207,0
1515915625489278199,0
1515915625489278402,0
1515915625489278765,0
1515915625489278803,0
1515915625489279116,0
1515915625489279316,0
1515915625489279668,0
1515915625489280141,0
1515915625489280162,0
1515915625489280671,0
1515915625489280748,0
1515915625489280911,0
1515915625489281130,0
1515915625489281785,0
1515915625489281805,0
1515915625489281998,0
1515915625489282002,0
1515915625489282308,0
1515915625489282458,0
1515915625489282960,0
1515915625489283244,0
1515915625489283447,0
1515915625489284239,0
1515915625489285220,0
1515915625489285505,0
1515915625489285781,0
1515915625489285813,0
1515915625489285895,0
1515915625489285982,0
1515915625489286225,0
1515915625489286465,0
1515915625489286466,0
1515915625489286526,0
1515915625489286571,0
1515915625489286635,0
1515915625489286693,0
1515915625489286744,0
1515915625489286785,0
1515915625489286874,0
1515915625489286941,0
1515915625489287121,0
1515915625489287346,0
1515915625489287541,0
1515915625489287587,0
